hh_id,region_name,region_id,latnum,longnum,sex_binary,age,eduyrs,hh_income,wt.by.ht,water_source,water_mins,hhid,hv001,hv006,hv007,hv009,hv012,hv014,hv021,hv023,hv024,hv025,hv040,hv201,hv204,hv205,hv206,hv207,hv208,hv209,hv213,hv214,hv215,hv221,hv225,hv235,hv270,hv104,hv105,hv106,hv107,hv108,hv109,hv111,hv113,hv121,hv124,region
68 38,manicaland,167,7.5501728,6.2495298,male,13,11,richer,0.070339119,tube well or borehole,2,68 38,68,3,2013,2,2,0,68,38,manicaland,urban,353,tube well or borehole,2,flush to septic tank,yes,no,yes,yes,finished - carpet,finished - cement,finished - metal,no,no,elsewhere,richer,male,13,secondary,4,10,incomplete secondary,yes,yes,attended at some time,11,167
68 29,manicaland,167,7.5501728,6.2495298,female,15,10,richest,0.187793965,tube well or borehole,on premises,68 29,68,3,2013,8,8,1,68,38,manicaland,urban,353,tube well or borehole,on premises,flush to pit latrine,yes,yes,yes,yes,finished - cement,finished - cement,finished - metal,no,yes,in own yard/plot,richest,female,15,secondary,3,9,incomplete secondary,yes,yes,attended at some time,10,167
68 11,manicaland,167,7.5501728,6.2495298,male,10,5,richest,-0.088900282,tube well or borehole,15,68 11,68,3,2013,6,6,0,68,38,manicaland,urban,353,tube well or borehole,15,no facility/bush/field,yes,yes,yes,no,finished - cement,finished - cement,finished - metal,no,NA,elsewhere,richest,male,10,primary,4,4,incomplete primary,yes,yes,attended at some time,5,167
68 47,manicaland,167,7.5501728,6.2495298,female,9,5,richer,-0.216799941,tube well or borehole,2,68 47,68,3,2013,5,5,1,68,38,manicaland,urban,353,tube well or borehole,2,no facility/bush/field,yes,no,yes,no,finished - cement,finished - cement blocks,finished - metal,no,NA,elsewhere,richer,female,9,primary,4,4,incomplete primary,yes,yes,attended at some time,5,167
68 57,manicaland,167,7.5501728,6.2495298,female,12,7,richer,0.301032591,tube well or borehole,30,68 57,68,3,2013,5,5,2,68,38,manicaland,urban,353,tube well or borehole,30,no facility/bush/field,yes,yes,yes,no,finished - carpet,finished - cement,finished - metal,no,NA,elsewhere,richer,female,12,primary,6,6,complete primary,yes,yes,attended at some time,7,167
68 51,manicaland,167,7.5501728,6.2495298,female,6,1,richest,-1.514569873,tube well or borehole,4,68 51,68,3,2013,7,7,2,68,38,manicaland,urban,353,tube well or borehole,4,no facility/bush/field,yes,yes,yes,yes,finished - cement,finished - cement blocks,finished - metal,no,NA,elsewhere,richest,female,6,primary,0,0,incomplete primary,yes,yes,attended at some time,1,167
68  7,manicaland,167,7.5501728,6.2495298,female,6,1,richer,-0.290243975,tube well or borehole,40,68  7,68,3,2013,5,5,0,68,38,manicaland,urban,353,tube well or borehole,40,no facility/bush/field,yes,yes,no,no,finished - cement,finished - cement,finished - metal,no,NA,elsewhere,richer,female,6,"no education, preschool",NA,0,no education,yes,yes,attended at some time,1,167
68 20,manicaland,167,7.5501728,6.2495298,female,9,3,richest,0.154731122,protected well,on premises,68 20,68,3,2013,7,7,2,68,38,manicaland,urban,353,protected well,on premises,no facility/bush/field,yes,yes,yes,yes,finished - cement,finished - cement blocks,finished - tiles,no,NA,in own dwelling,richest,female,9,primary,2,2,incomplete primary,yes,yes,attended at some time,3,167
68 11,manicaland,167,7.5501728,6.2495298,female,12,7,richest,0.413710758,tube well or borehole,15,68 11,68,3,2013,6,6,0,68,38,manicaland,urban,353,tube well or borehole,15,no facility/bush/field,yes,yes,yes,no,finished - cement,finished - cement,finished - metal,no,NA,elsewhere,richest,female,12,secondary,0,6,incomplete secondary,yes,yes,attended at some time,7,167
68 70,manicaland,167,7.5501728,6.2495298,male,6,0,middle,1.621449614,tube well or borehole,20,68 70,68,3,2013,4,4,1,68,38,manicaland,urban,353,tube well or borehole,20,no facility/bush/field,yes,yes,yes,no,finished - cement,finished - cement blocks,finished - metal,no,NA,elsewhere,middle,male,6,9,NA,99,9,yes,yes,no,0,167
68 16,manicaland,167,7.5501728,6.2495298,female,8,4,richest,0.554547386,unprotected spring,20,68 16,68,3,2013,5,5,1,68,38,manicaland,urban,353,unprotected spring,20,flush to septic tank,yes,no,yes,yes,finished - cement,finished - cement,finished - asbestos,no,no,elsewhere,richest,female,8,primary,3,3,incomplete primary,yes,yes,attended at some time,4,167
68 64,manicaland,167,7.5501728,6.2495298,female,9,0,richest,-0.123235578,protected well,on premises,68 64,68,3,2013,6,6,1,68,38,manicaland,urban,353,protected well,on premises,no facility/bush/field,yes,yes,yes,no,finished - carpet,finished - cement,finished - tiles,no,NA,in own dwelling,richest,female,9,"no education, preschool",NA,0,no education,yes,yes,no,0,167
68 77,manicaland,167,7.5501728,6.2495298,male,13,11,middle,0.601490598,protected well,on premises,68 77,68,3,2013,2,2,0,68,38,manicaland,urban,353,protected well,on premises,no facility/bush/field,yes,yes,no,no,finished - cement,finished - cement blocks,finished - metal,no,NA,in own yard/plot,middle,male,13,secondary,4,10,incomplete secondary,yes,yes,attended at some time,11,167
68 81,manicaland,167,7.5501728,6.2495298,female,6,1,richest,0.990186227,protected well,on premises,68 81,68,3,2013,5,5,2,68,38,manicaland,urban,353,protected well,on premises,flush to piped sewer system,yes,yes,yes,yes,finished - carpet,finished - cement,finished - tiles,no,yes,in own dwelling,richest,female,6,"no education, preschool",NA,0,no education,yes,yes,attended at some time,1,167
68 18,manicaland,167,7.5501728,6.2495298,male,13,10,richest,-0.939161397,tube well or borehole,30,68 18,68,3,2013,4,4,0,68,38,manicaland,urban,353,tube well or borehole,30,flush to pit latrine,yes,yes,yes,yes,finished - cement,finished - cement,finished - metal,no,no,elsewhere,richest,male,13,secondary,3,9,incomplete secondary,yes,yes,attended at some time,10,167
68 64,manicaland,167,7.5501728,6.2495298,female,11,2,richest,1.481086634,protected well,on premises,68 64,68,3,2013,6,6,1,68,38,manicaland,urban,353,protected well,on premises,no facility/bush/field,yes,yes,yes,no,finished - carpet,finished - cement,finished - tiles,no,NA,in own dwelling,richest,female,11,primary,1,1,incomplete primary,yes,yes,attended at some time,2,167
68 29,manicaland,167,7.5501728,6.2495298,male,8,3,richest,0.682945621,tube well or borehole,on premises,68 29,68,3,2013,8,8,1,68,38,manicaland,urban,353,tube well or borehole,on premises,flush to pit latrine,yes,yes,yes,yes,finished - cement,finished - cement,finished - metal,no,yes,in own yard/plot,richest,male,8,primary,2,2,incomplete primary,yes,yes,attended at some time,3,167
68  7,manicaland,167,7.5501728,6.2495298,female,11,7,richer,-0.667608233,tube well or borehole,40,68  7,68,3,2013,5,5,0,68,38,manicaland,urban,353,tube well or borehole,40,no facility/bush/field,yes,yes,no,no,finished - cement,finished - cement,finished - metal,no,NA,elsewhere,richer,female,11,primary,6,6,complete primary,yes,yes,attended at some time,7,167
68  1,manicaland,167,7.5501728,6.2495298,male,11,7,middle,-2.01404387,protected well,on premises,68  1,68,3,2013,9,9,1,68,38,manicaland,urban,353,protected well,on premises,no facility/bush/field,yes,yes,yes,no,finished - cement,finished - cement blocks,finished - metal,no,NA,in own dwelling,middle,male,11,secondary,0,6,incomplete secondary,yes,yes,attended at some time,7,167
68 14,manicaland,167,7.5501728,6.2495298,female,9,4,richer,-0.011122614,protected well,on premises,68 14,68,3,2013,4,4,0,68,38,manicaland,urban,353,protected well,on premises,no facility/bush/field,yes,no,no,no,finished - cement,finished - cement,finished - metal,no,NA,in own yard/plot,richer,female,9,primary,3,3,incomplete primary,yes,yes,attended at some time,4,167
68 27,manicaland,167,7.5501728,6.2495298,male,13,10,richest,-0.35505323,protected well,on premises,68 27,68,3,2013,4,4,0,68,38,manicaland,urban,353,protected well,on premises,flush to septic tank,yes,yes,yes,yes,finished - cement,finished - cement blocks,finished - tiles,no,no,in own dwelling,richest,male,13,secondary,3,9,incomplete secondary,yes,yes,attended at some time,10,167
68 82,manicaland,167,7.5501728,6.2495298,female,6,1,richest,-0.145930101,protected well,on premises,68 82,68,3,2013,2,2,0,68,38,manicaland,urban,353,protected well,on premises,flush to septic tank,yes,yes,yes,yes,finished - carpet,finished - cement,finished - metal,yes,no,in own dwelling,richest,female,6,primary,0,0,incomplete primary,yes,no,attended at some time,1,167
68 35,manicaland,167,7.5501728,6.2495298,female,7,4,richest,-1.857487107,tube well or borehole,3,68 35,68,3,2013,7,7,1,68,38,manicaland,urban,353,tube well or borehole,3,no facility/bush/field,yes,yes,yes,no,finished - cement,finished - cement blocks,finished - metal,no,NA,elsewhere,richest,female,7,primary,3,3,incomplete primary,yes,yes,attended at some time,4,167
68  7,manicaland,167,7.5501728,6.2495298,male,8,4,richer,0.614395085,tube well or borehole,40,68  7,68,3,2013,5,5,0,68,38,manicaland,urban,353,tube well or borehole,40,no facility/bush/field,yes,yes,no,no,finished - cement,finished - cement,finished - metal,no,NA,elsewhere,richer,male,8,primary,3,3,incomplete primary,yes,yes,attended at some time,4,167
68 79,manicaland,167,7.5501728,6.2495298,male,6,1,richer,-0.75248677,protected well,on premises,68 79,68,3,2013,5,5,1,68,38,manicaland,urban,353,protected well,on premises,no facility/bush/field,yes,yes,no,no,finished - carpet,finished - cement blocks,finished - metal,no,NA,in own dwelling,richer,male,6,"no education, preschool",NA,0,no education,yes,yes,attended at some time,1,167
68 55,manicaland,167,7.5501728,6.2495298,female,15,3,middle,1.142208903,tube well or borehole,10,68 55,68,3,2013,9,9,2,68,38,manicaland,urban,353,tube well or borehole,10,no facility/bush/field,no,no,no,no,finished - cement,finished - cement blocks,finished - metal,no,NA,elsewhere,middle,female,15,primary,2,2,incomplete primary,yes,yes,attended at some time,3,167
68 29,manicaland,167,7.5501728,6.2495298,female,10,6,richest,-0.418098283,tube well or borehole,on premises,68 29,68,3,2013,8,8,1,68,38,manicaland,urban,353,tube well or borehole,on premises,flush to pit latrine,yes,yes,yes,yes,finished - cement,finished - cement,finished - metal,no,yes,in own yard/plot,richest,female,10,primary,5,5,incomplete primary,yes,yes,attended at some time,6,167
68 29,manicaland,167,7.5501728,6.2495298,female,12,9,richest,-1.778417602,tube well or borehole,on premises,68 29,68,3,2013,8,8,1,68,38,manicaland,urban,353,tube well or borehole,on premises,flush to pit latrine,yes,yes,yes,yes,finished - cement,finished - cement,finished - metal,no,yes,in own yard/plot,richest,female,12,secondary,2,8,incomplete secondary,yes,yes,attended at some time,9,167
68  1,manicaland,167,7.5501728,6.2495298,female,15,10,middle,0.124922319,protected well,on premises,68  1,68,3,2013,9,9,1,68,38,manicaland,urban,353,protected well,on premises,no facility/bush/field,yes,yes,yes,no,finished - cement,finished - cement blocks,finished - metal,no,NA,in own dwelling,middle,female,15,secondary,3,9,incomplete secondary,yes,yes,attended at some time,10,167
68 64,manicaland,167,7.5501728,6.2495298,female,13,8,richest,0.08670623,protected well,on premises,68 64,68,3,2013,6,6,1,68,38,manicaland,urban,353,protected well,on premises,no facility/bush/field,yes,yes,yes,no,finished - carpet,finished - cement,finished - tiles,no,NA,in own dwelling,richest,female,13,secondary,1,7,incomplete secondary,yes,yes,attended at some time,8,167
68 20,manicaland,167,7.5501728,6.2495298,female,15,5,richest,0.541745642,protected well,on premises,68 20,68,3,2013,7,7,2,68,38,manicaland,urban,353,protected well,on premises,no facility/bush/field,yes,yes,yes,yes,finished - cement,finished - cement blocks,finished - tiles,no,NA,in own dwelling,richest,female,15,primary,4,4,incomplete primary,yes,yes,attended at some time,5,167
68 29,manicaland,167,7.5501728,6.2495298,male,6,1,richest,-0.397425685,tube well or borehole,on premises,68 29,68,3,2013,8,8,1,68,38,manicaland,urban,353,tube well or borehole,on premises,flush to pit latrine,yes,yes,yes,yes,finished - cement,finished - cement,finished - metal,no,yes,in own yard/plot,richest,male,6,primary,0,0,incomplete primary,yes,yes,attended at some time,1,167
68 55,manicaland,167,7.5501728,6.2495298,male,13,0,middle,-0.035420242,tube well or borehole,10,68 55,68,3,2013,9,9,2,68,38,manicaland,urban,353,tube well or borehole,10,no facility/bush/field,no,no,no,no,finished - cement,finished - cement blocks,finished - metal,no,NA,elsewhere,middle,male,13,9,NA,99,9,yes,yes,no,0,167
68 79,manicaland,167,7.5501728,6.2495298,female,9,4,richer,1.595669279,protected well,on premises,68 79,68,3,2013,5,5,1,68,38,manicaland,urban,353,protected well,on premises,no facility/bush/field,yes,yes,no,no,finished - carpet,finished - cement blocks,finished - metal,no,NA,in own dwelling,richer,female,9,primary,3,3,incomplete primary,yes,yes,attended at some time,4,167
68  1,manicaland,167,7.5501728,6.2495298,female,13,10,middle,0.85869203,protected well,on premises,68  1,68,3,2013,9,9,1,68,38,manicaland,urban,353,protected well,on premises,no facility/bush/field,yes,yes,yes,no,finished - cement,finished - cement blocks,finished - metal,no,NA,in own dwelling,middle,female,13,secondary,3,9,incomplete secondary,yes,yes,attended at some time,10,167
68 51,manicaland,167,7.5501728,6.2495298,female,8,3,richest,1.563276576,tube well or borehole,4,68 51,68,3,2013,7,7,2,68,38,manicaland,urban,353,tube well or borehole,4,no facility/bush/field,yes,yes,yes,yes,finished - cement,finished - cement blocks,finished - metal,no,NA,elsewhere,richest,female,8,primary,2,2,incomplete primary,yes,yes,attended at some time,3,167
68 27,manicaland,167,7.5501728,6.2495298,female,11,8,richest,-1.494813072,protected well,on premises,68 27,68,3,2013,4,4,0,68,38,manicaland,urban,353,protected well,on premises,flush to septic tank,yes,yes,yes,yes,finished - cement,finished - cement blocks,finished - tiles,no,no,in own dwelling,richest,female,11,secondary,1,7,incomplete secondary,yes,yes,attended at some time,8,167
69 63,manicaland,167,7.278214,7.7360468,female,7,1,poorer,0.608781441,river/dam/lake/ponds/stream/canal/irrigation channel,8,69 63,69,4,2013,4,4,0,69,37,manicaland,rural,225,river/dam/lake/ponds/stream/canal/irrigation channel,8,no facility/bush/field,no,yes,no,no,natural - earth / sand,natural - mud,finished - metal,no,NA,elsewhere,poorer,female,7,primary,0,0,incomplete primary,yes,yes,attended at some time,1,167
69 76,manicaland,167,7.278214,7.7360468,female,12,5,middle,-1.951970306,river/dam/lake/ponds/stream/canal/irrigation channel,10,69 76,69,4,2013,4,4,0,69,37,manicaland,rural,225,river/dam/lake/ponds/stream/canal/irrigation channel,10,no facility/bush/field,no,yes,yes,no,finished - cement,finished - cement,finished - metal,no,NA,elsewhere,middle,female,12,primary,4,4,incomplete primary,yes,yes,attended at some time,5,167
69 45,manicaland,167,7.278214,7.7360468,male,15,9,poorer,0.639664409,river/dam/lake/ponds/stream/canal/irrigation channel,10,69 45,69,4,2013,8,8,1,69,37,manicaland,rural,225,river/dam/lake/ponds/stream/canal/irrigation channel,10,no facility/bush/field,no,yes,no,no,natural - earth / sand,natural - mud,finished - metal,no,NA,elsewhere,poorer,male,15,secondary,2,8,incomplete secondary,yes,yes,attended at some time,9,167
69 28,manicaland,167,7.278214,7.7360468,female,6,3,poorer,-1.612671858,river/dam/lake/ponds/stream/canal/irrigation channel,10,69 28,69,4,2013,6,6,2,69,37,manicaland,rural,225,river/dam/lake/ponds/stream/canal/irrigation channel,10,no facility/bush/field,no,yes,no,no,natural - earth / sand,natural - mud,finished - metal,no,NA,elsewhere,poorer,female,6,primary,2,2,incomplete primary,yes,yes,attended at some time,3,167
69 56,manicaland,167,7.278214,7.7360468,female,6,2,middle,0.399188418,river/dam/lake/ponds/stream/canal/irrigation channel,8,69 56,69,4,2013,4,4,0,69,37,manicaland,rural,225,river/dam/lake/ponds/stream/canal/irrigation channel,8,no facility/bush/field,no,yes,no,no,finished - cement,natural - mud,finished - metal,no,NA,elsewhere,middle,female,6,primary,1,1,incomplete primary,yes,yes,attended at some time,2,167
69 56,manicaland,167,7.278214,7.7360468,male,9,6,middle,-0.172844338,river/dam/lake/ponds/stream/canal/irrigation channel,8,69 56,69,4,2013,4,4,0,69,37,manicaland,rural,225,river/dam/lake/ponds/stream/canal/irrigation channel,8,no facility/bush/field,no,yes,no,no,finished - cement,natural - mud,finished - metal,no,NA,elsewhere,middle,male,9,primary,5,5,incomplete primary,yes,yes,attended at some time,6,167
69  8,manicaland,167,7.278214,7.7360468,female,9,4,middle,-0.653430706,river/dam/lake/ponds/stream/canal/irrigation channel,10,69  8,69,4,2013,2,2,0,69,37,manicaland,rural,225,river/dam/lake/ponds/stream/canal/irrigation channel,10,no facility/bush/field,no,no,no,no,finished - cement,finished - cement,finished - metal,no,NA,elsewhere,middle,female,9,primary,3,3,incomplete primary,yes,yes,attended at some time,4,167
69 63,manicaland,167,7.278214,7.7360468,female,9,4,poorer,1.179485721,river/dam/lake/ponds/stream/canal/irrigation channel,8,69 63,69,4,2013,4,4,0,69,37,manicaland,rural,225,river/dam/lake/ponds/stream/canal/irrigation channel,8,no facility/bush/field,no,yes,no,no,natural - earth / sand,natural - mud,finished - metal,no,NA,elsewhere,poorer,female,9,primary,3,3,incomplete primary,yes,yes,attended at some time,4,167
